30	200
28	100
25	100
24	100
43	100
33	100
34	100
17	100
20	100
14	100
19	100
20	100
24	100
28	200
23	100
26	100
29	200
34	200
25	100
23	100
20	100
15	100
27	200
25	100
28	200
26	100
20	100
21	100
19	100
22	200
20	100
13	100
29	100
25	0
26	0
24	100
24	0
19	100
27	100
18	100
14	100
12	100
13	100
21	100
31	200
12	100
14	100
25	100
25	100
21	100
22	100
20	100
20	0
18	100
29	100
29	100
25	100
26	100
24	100
24	100
21	0
30	200
28	100
26	100
25	100
23	100
20	100
21	100
26	100
15	100
15	100
15	100
16	100
28	100
26	100
19	200
21	100
22	100
21	100
26	100
20	100
20	100
20	100
17	100
25	200
24	100
16	300
12	100
12	100
12	0
13	100
17	100
18	100
18	100
21	100
22	100
15	100
16	100
16	100
16	100
17	100
7	300
23	100
26	200
24	100
33	100
36	100
27	100
21	100
24	100
11	100
12	100
13	100
16	100
12	100
20	100
10	100
17	200
12	100
11	100
9	100
12	100
22	200
16	100
12	100
14	100
10	100
12	100
17	100
17	100
22	100
16	100
24	100
19	200
18	200
26	100
31	100
34	200
20	100
30	100
28	100
33	100
36	200
20	200
21	200
20	500
21	100
20	100
21	100
20	200
21	100
18	200
21	200
21	100
29	500
30	600
29	300
29	100
31	100
26	100
31	100
27	200
38	200
13	300
14	400
14	100
17	0
19	100
18	200
25	200
14	100
14	200
18	200
19	200
18	200
19	100
12	400
14	200
16	100
21	200
16	100
24	200
16	100
20	100
19	200
20	100
19	300
20	200
19	200
20	100
20	100
21	200
19	100
20	200
19	200
20	200
19	400
20	200
20	100
21	200
19	200
20	200
19	200
20	200
19	500
20	100
20	100
21	100
19	100
20	200
19	200
20	100
19	100
20	100
20	100
21	100
26	700
26	200
28	100
28	100
28	200
28	100
26	100
26	300
28	300
28	200
28	200
28	200
26	200
26	200
28	900
28	100
28	200
28	200
18	200
17	100
15	200
13	100
13	100
14	0
24	0
22	100
33	100
26	100
17	100
14	100
22	100
23	100
20	100
21	100
20	200
21	100
10	100
16	0
17	400
18	200
21	100
22	100
15	100
15	100
28	200
19	100
14	0
22	100
14	100
22	100
12	100
20	100
12	100
17	100
15	100
16	100
15	100
16	100
15	100
16	100
15	100
16	100
13	100
13	100
24	100
13	100
24	100
18	100
19	100
16	100
17	200
16	100
17	100
15	100
15	100
26	100
15	100
26	100
16	200
16	100
16	0
17	100
16	100
21	100
22	100
23	100
20	100
21	100
20	100
21	100
19	100
19	100
30	100
19	100
30	100
20	100
20	100
20	100
14	100
30	100
31	100
28	100
12	100
13	100
12	100
13	0
12	100
13	0
13	100
14	100
12	100
13	100
12	100
13	100
12	100
13	100
13	100
14	100
12	100
13	100
12	100
13	0
12	100
13	100
13	100
14	100
12	400
13	200
12	100
13	100
12	100
13	100
13	100
14	100
22	0
19	100
19	100
21	100
21	100
21	0
21	100
19	100
19	100
21	100
21	100
21	100
21	100
19	100
19	100
21	100
21	100
21	100
21	100
24	100
14	100
19	100
13	100
19	100
18	0
26	100
27	100
26	200
27	100
27	100
28	200
27	0
26	100
27	100
17	200
18	100
17	100
18	100
17	0
18	100
17	100
18	100
17	100
18	100
17	100
18	100
17	100
18	200
17	0
18	100
17	100
18	100
19	100
19	100
19	100
19	100
20	200
20	100
20	100
18	100
17	100
18	100
17	100
18	100
18	100
17	100
18	100
19	100
19	0
19	100
22	100
22	100
21	100
18	100
19	100
19	100
20	100
18	100
19	100
19	200
20	100
18	100
19	200
19	200
20	0
19	100
18	100
19	100
19	100
20	100
19	100
20	100
20	100
22	100
23	100
18	100
19	100
18	100
19	100
18	200
19	100
18	100
19	100
22	100
23	100
19	100
20	100
19	100
20	100
19	100
20	100
19	100
20	100
22	100
23	100
13	200
14	100
13	100
14	100
13	100
14	200
11	100
17	100
19	100
20	100
11	0
8720	12400
11600	6800
1120	400
40	200
32	100
40	100
24	200
32	100
24	200
32	100
200	500
200	200
24	200
32	200
24	100
32	200
6	700
5	100
128	500
3	200
1	100
32	100
8	100
200	300
32	200
304	500
32	200
304	300
304	500
304	400
304	400
64	400
304	300
304	400
304	300
304	300
128	300
304	400
304	1600
304	200
304	100
304	200
304	200
304	100
304	100
256	300
304	100
304	200
304	200
304	100
304	100
304	1600
304	100
304	100
304	100
304	100
304	100
304	100
304	100
200	200
200	200
24	300
24	200
32	200
8	500
8	200
8	100
10	200
5	100
192	300
9	100
9	200
128	400
128	200
4	100
3	200
128	100
2	100
11	100
32	200
8	100
200	100
304	200
304	200
304	100
512	200
304	100
304	200
304	200
304	100
304	100
304	100
304	100
304	100
304	100
304	200
304	200
304	100
304	200
304	200
304	1100
304	200
304	100
304	100
304	200
304	200
304	200
304	100
304	200
304	200
304	100
304	100
304	200
200	100
200	100
24	100
64	200
24	100
32	200
4	500
4	200
4	100
10	100
9	200
9	500
128	400
128	200
6	100
5	100
128	100
3	100
2	100
11	200
32	200
8	200
200	100
304	200
304	100
304	100
304	200
304	200
1024	900
304	200
304	200
304	100
304	100
304	100
304	100
304	100
304	800
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	200
304	100
304	100
304	200
304	200
304	200
304	100
304	200
88	300
32	200
88	200
88	200
368	300
64	200
80	100
32	200
80	100
80	100
80	100
80	200
64	100
80	0
80	200
80	100
80	100
128	200
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
256	200
80	100
80	100
80	100
80	100
80	200
80	500
80	200
80	100
80	200
80	100
80	900
80	100
80	100
80	100
80	200
80	100
512	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
1024	200
80	100
80	200
80	100
80	1500
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
2048	500
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	1400
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	200
80	100
80	300
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	1400
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
4096	400
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	1800
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	300
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	1700
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
8192	300
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	2000
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	300
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
256	200
16	200
288	1400
576	700
1152	600
80	500
80	300
80	200
6424	800
32	200
32	200
320	500
32	200
32	200
48	300
640	500
96	700
64	700
192	600
1280	600
128	400
384	300
2560	500
256	400
768	300
5120	300
512	300
1536	700
10240	800
1024	500
3072	500
20480	600
2048	400
6144	300
40960	400
4096	500
12288	400
81920	300
8192	700
24576	400
163840	4000
16384	300
49152	300
327680	9800
32768	300
98304	200
655360	13800
65536	400
196608	300
32	300
32	200
44984	500
32	300
32	200
32	200
32	200
32	200
32	1700
64	800
6416	1700
80	300
12832	800
80	300
80	200
6440	400
16	500
80	400
12880	900
6448	300
16	400
6440	800
89968	800
80	1000
12880	2300
80	500
80	200
6464	500
16	400
80	300
12928	400
6472	200
16	200
80	200
12944	400
6480	200
16	500
16	300
80	900
12960	2500
6488	600
16	300
6464	1000
16	400
80	400
12928	900
80	100
6480	400
6464	3100
16	200
6456	700
16	300
6440	800
6416	2700
16	400
80	500
12832	900
80	200
6432	300
16	200
6424	900
80	900
12848	2000
80	400
6440	600
16	300
6424	700
16	200
80	400
12848	800
6432	300
6424	2800
16	400
80	600
12848	1000
80	200
80	100
6448	400
16	200
6424	800
80	1600
12848	2600
6432	600
16	300
80	500
12864	700
6440	500
16	200
6424	3000
16	400
6400	900
16	200
80	500
12800	900
6408	300
80	2000
12816	5200
80	400
6424	700
16	400
80	3500
12848	8200
80	2000
80	400
6448	400
16	1000
80	800
12896	2200
80	200
6464	400
16	200
6456	900
16	200
80	400
12912	900
80	200
80	200
6480	300
80	900
12960	2300
80	300
80	100
6504	500
16	300
16	200
80	500
13008	1400
6512	300
16	500
6488	1800
16	300
6480	600
6464	2500
16	500
256	600
16	300
80	500
12928	800
80	100
6480	500
80	900
12960	1800
80	200
6496	600
16	200
80	200
12992	500
6504	500
16	200
80	900
13008	500
80	100
80	100
6528	300
6512	2800
16	200
6488	800
16	300
80	900
12976	2600
80	200
80	200
6512	500
16	200
16	200
80	300
13024	800
6520	300
80	1200
13040	2300
80	300
80	300
6544	700
16	200
6536	900
16	300
80	600
13072	700
6544	200
80	1500
13088	1900
80	300
80	100
6568	500
16	300
80	600
13136	500
80	200
80	3700
6592	500
16	300
16	600
6576	1600
16	300
6568	700
80	900
13136	2200
80	200
80	200
6592	600
16	200
6576	1000
16	200
6552	700
80	1000
13104	2600
80	300
6568	700
16	300
6544	1300
16	200
6528	600
6520	2800
16	400
6512	700
16	200
6504	600
80	800
13008	2100
6512	400
16	300
80	500
13024	700
6520	200
16	300
80	400
13040	600
80	200
80	200
6544	600
80	900
13088	1600
80	400
6560	500
16	300
16	300
80	700
13120	700
6568	200
80	800
13136	2500
80	300
6584	600
16	300
80	300
13168	600
80	200
80	200
6608	600
16	200
80	300
13216	500
6616	200
80	800
13232	2500
80	300
6632	700
16	200
6608	1100
16	200
80	300
13216	500
6616	400
16	500
6600	1700
16	300
80	500
13200	600
80	200
6616	400
6608	2200
16	300
6600	3700
16	300
6584	600
256	900
16	200
16	300
80	700
13168	2100
80	300
80	200
6608	600
6584	2300
16	300
80	700
13168	800
80	300
80	100
6608	400
16	300
6584	600
6560	2700
16	200
6544	900
16	300
80	600
13088	800
80	300
6560	400
80	1000
13120	2600
80	200
6576	600
16	300
16	300
80	1000
13152	2300
6584	400
16	300
6576	2000
16	200
6560	700
6536	2500
16	300
80	600
13072	1000
6544	700
16	200
80	400
13088	700
80	100
6560	600
80	800
13120	2100
80	200
80	200
6584	400
16	200
6560	900
16	500
6536	900
6528	2900
16	300
80	600
13056	1000
80	200
80	100
6552	700
16	200
6536	700
6528	2200
16	300
80	600
13056	700
6536	300
16	300
6528	2700
16	300
80	500
13056	700
80	100
6544	500
16	200
6520	600
80	2900
13040	2300
80	200
6536	500
16	300
80	400
13072	700
6544	500
16	300
6520	600
80	800
13040	2400
80	300
6536	400
16	300
80	500
13072	800
80	200
6552	500
16	400
80	400
13104	600
80	100
80	100
6576	800
16	700
16	400
6560	2300
80	900
13120	2300
6568	400
16	200
80	300
13136	400
80	100
80	200
6592	500
16	300
16	900
6584	2400
16	300
80	600
13168	900
6592	400
6584	2600
16	300
80	600
13168	1000
80	100
6600	400
256	500
16	200
80	300
13200	500
6608	500
6600	19500
16	300
80	500
13200	800
80	200
80	100
6624	600
16	500
80	1200
13248	2300
80	200
80	200
6648	600
16	200
6624	1000
16	300
6600	600
16	600
80	500
13200	1500
80	200
6616	600
16	200
6592	800
6576	2600
16	400
80	700
13152	900
6584	200
16	200
6560	700
6536	2200
16	400
80	500
13072	600
80	100
6552	800
16	200
6536	700
80	800
13072	2400
80	200
80	200
6560	500
16	300
6536	700
16	300
6528	700
80	1300
13056	1600
80	300
80	200
6552	600
16	400
80	300
13104	900
80	100
6568	400
16	300
6552	1100
6536	3400
16	300
80	500
13072	1100
6544	500
16	200
80	400
13088	600
6552	300
6544	2700
16	300
80	500
13088	700
80	100
6560	500
16	200
80	400
13120	600
80	200
80	200
6584	800
6560	2500
16	600
80	500
13120	800
6568	300
16	200
80	400
13136	600
80	100
6584	400
80	800
13168	9800
6592	500
16	300
6584	800
16	300
6568	700
6560	2900
16	300
80	500
13120	800
6568	400
16	200
80	300
13136	800
6576	400
80	900
13152	2200
6584	300
16	100
80	400
13168	500
80	200
6600	2400
16	300
6584	1000
6560	2500
16	300
80	500
13120	1100
80	200
80	200
6584	400
16	300
80	400
13168	600
6592	600
6584	2900
16	400
6576	700
16	200
80	900
13152	1800
6584	400
256	400
16	300
16	300
80	800
13168	800
80	200
80	200
6608	600
80	1100
13216	2400
80	300
80	200
6632	800
16	200
80	400
13264	800
80	200
80	200
6656	700
16	600
6632	700
80	800
13264	3100
80	500
80	100
6656	700
16	300
6632	1300
16	400
6616	800
16	600
6592	1600
16	400
6584	800
6576	2700
16	500
6568	700
16	300
80	900
13136	800
80	200
80	100
6592	500
80	1300
13184	2400
80	200
80	200
6616	600
16	300
6600	800
16	300
80	400
13200	700
80	100
6616	500
80	900
13232	2400
80	500
80	200
6640	500
16	300
80	400
13280	500
80	200
80	100
6664	400
16	300
80	300
13328	500
6672	600
80	800
13344	2300
80	200
80	200
6696	700
16	300
80	300
13392	600
80	100
6712	500
16	200
80	300
13424	500
6720	300
80	800
13440	2500
80	200
80	300
6744	600
16	300
16	300
6728	1000
80	900
13456	2100
80	300
6744	600
16	200
6728	700
16	1500
80	400
13456	600
80	100
80	200
6752	600
6744	3100
16	500
6728	1100
16	300
80	800
13456	2500
80	300
80	200
6752	600
16	300
6744	1200
16	400
80	500
13488	600
80	200
6760	300
80	900
13520	2600
6768	300
16	300
80	500
13536	600
80	200
80	200
6792	300
16	300
80	200
13584	500
80	200
6808	200
16	600
80	500
13616	1500
80	200
6824	200
16	200
80	400
13648	700
80	100
80	200
6848	600
80	1500
13696	2000
80	100
6864	300
16	200
6848	600
16	200
80	300
13696	1000
6856	200
6832	2400
16	300
256	600
16	200
80	1200
13664	2300
80	200
6848	600
16	200
6840	700
16	300
80	300
13680	500
6848	200
6840	3400
16	400
6832	700
16	200
6816	500
16	500
16	300
6808	2200
80	1100
13616	2100
80	600
80	200
6832	400
16	400
6816	400
16	300
16	700
6800	1800
16	200
6784	600
80	900
13568	2200
80	200
80	200
6808	300
16	200
6800	800
16	300
6776	700
6768	2400
16	300
80	600
13536	900
6776	400
16	700
6752	700
6744	2700
16	400
80	900
13488	800
80	100
6760	400
16	200
6736	3100
16	300
80	600
13472	800
80	100
6752	500
16	200
80	300
13504	600
80	200
6768	300
16	400
6760	1900
16	200
80	1200
13520	2000
80	200
6776	700
16	200
16	300
80	300
13552	800
80	200
80	100
6800	200
80	1200
13600	1600
80	200
80	100
6824	700
16	300
80	300
13648	900
6832	2100
16	300
80	500
13664	400
6840	200
6824	4400
16	300
80	500
13648	1000
80	100
6840	500
16	200
6816	700
80	1000
13632	2000
80	600
6832	700
16	300
16	400
80	400
13664	900
80	300
80	100
6856	400
80	1800
13712	2500
80	400
80	200
6880	900
16	300
16	800
80	400
13760	800
80	100
80	200
6904	200
6880	2600
256	600
16	200
6856	700
16	300
6840	500
80	800
13680	2100
80	300
6856	600
16	200
16	300
6848	700
6824	1200
16	400
80	400
13648	1300
80	200
80	100
6848	600
16	200
80	400
13696	500
80	200
6864	300
80	1000
13728	2100
